id,neighborhood
yednPCeCKT2eQWtv5wd7Lg,Etna
YeFDbJeQCyLLibc7yQQWYQ,West View
YF3MsPifKWOMZ75TBFE13A,Fairywood
Yf74t_bR1mhRXY03IU6OhA,Brookline
yfBh0WKmo72-dVez6ud-mw,Aspinwall
yFumR3CWzpfvTH2FCthvVw,Sewickley
yfYmLtWX6W4767sMxFpjKg,Carnegie
yh-aIIvVa7Gha_JhkTpd8g,West View
yhoCIkTwHihWejVqGYZ4rw,Fairywood
yHtT66s76wZgPwkGhpBHmQ,West View
yIMZ8XeGJePfYWr7BBNzww,Regent Square
yiN4aDHeW0kBvZQE1bYTLQ,Homewood
yiX5VCEFhO7MXlmbUPwr8Q,West View
YJU1xKDxn9k9JhRSUQU7Qg,West View
YKEfXcJFJQ8uIDsBywAO3g,Hays
ym7uH6ZpCfKQ1Of7eaYGCA,Overbrook
YM91XkLsC4Z9OMhGgD0Chw,Dormont
yn39vMu8Iu28OkY02ay-Fw,Overbrook
ynKAUSYi3c8M-rkVJI1PcQ,West View
yo0fh_IKjofxANa59BUUwg,Sewickley
YO0wmR-mgb_2dNCSyZFoaQ,West View
YoOsERV-VRjFz7yw_li2ZA,Aspinwall
YoTJRewKGsUpxVhgKEuQLQ,Brookline
yOTpEAqnsKYcnD4SlpFj3w,Regent Square
yOz3FAEGgMlCOxDYOvW9XA,West View
yP08-Tb7QaQnb_6x_tDe4A,West View
Yp71ZojB-BCUg-x933Pr9g,Fairywood
Ypu8gJR_NalmnPZ-Df5apg,Point Breeze
yqFG1ANsAV6NBn_BC2LU4Q,Fairywood
yr1wtQ6tZGMNCiMK6xzgWg,Homewood
YSUMrPX3AdsN3riXCDp6GQ,West View
yU_z2d0TnLBBFEEYMYhKJA,Fairywood
YvCSy44tck2FebK5ScZA3g,West View
YXAyRrYQ4vYqswa-lm-qEw,Dormont
YYEm5MR6HMCQYI0k1wVnXA,Homewood
YYnHy8aFPW8czv2F3Bz4cg,West View
yZD8ptgWvNvqzYapO7Uimw,West View
YZvaybK5UzKMCnNQwsMrWg,West View
y_OJFv5he7x1EXsWNPHKVg,West View
Y_tZOg2a9mUHgEqDBoKLgw,Aspinwall
z-0JQfYbSI_0VR0QP6ko9A,Dormont
z-4Zy831OcJ0rMeP4Ts1wA,Homewood
Z-6QSR2lC-opp9l6HLYG_w,Dormont
Z0dhlebl8VaK5zsSwedyOA,Carnegie
z0RcnOcev3kVMXmaXWZZ1g,Aspinwall
z2RiCl_iU-8bM4Lj1zNL8g,Homewood
Z3BV5r9cU3VveZ0u8wSjog,West View
z4QjOQPldP3SuKQq0PCk_w,Carnegie
Z5LyFZUazPQ1x_i6HsS3vw,Dormont
Z5NhdlLCu--leud_OLcvIA,Dormont
z7ns1g4S82kaBdIAC_RMRw,Sewickley
Z8tT9ma82SQep1dpLpwR2A,West View
Z9FR2A7RzBf1nxwRdlccJQ,Dormont
zaDZo74bWzds9MunE6XVxA,Dormont
Zahth8-QreH5x4F7M1ewAg,Sewickley
zArmkc8hDXpY2QMxfmv6tA,West View
Zc6pf1q3sbB8Lbjrunz-FA,Fairywood
ZcYBeh-_ubSsZLJA97PSLA,Carrick
ZDgCaWBwdAKxUei9VEnVDA,Dormont
ZDLob3la6lpPgQy6UWE7NA,Carnegie
zDVBtkJLxQK8gwABkSkfmg,West View
Zenc3vbyNCJ4hCFUrujl-g,West View
ZFk_O8gSM-imjgsQX7wjmg,Aspinwall
zG9306XlgO9EyIhSpBBw0Q,Etna
ZGm80bxEJc8fqV65syCtDA,Fairywood
ZgqrKp1T9KXe1iXwdi9bXw,West View
ZilM6Gz36QTNBmDyIqKWyQ,West View
zjOfUAyqyH_BPe7EkFBrEQ,West View
zjQY2zj5hrZJUCE8Nyu2Zg,Fairywood
zKfTRI1_hGZoxk4ox8zW4A,Carrick
zkW7OAv8Cnb-3SxEBOubTQ,Regent Square
zMPfZdODe82SL_zxnv7asg,Fairywood
ZNdV9ytExuxPTXSN8i2xhw,Dormont
ZObPIreugIfj4eebzvcLQQ,West View
zor_uZoZrP_jUuxs9EtKsQ,Homewood
ZoyXp-YqybE-Io2Iq2rTAA,West View
zpIybGTZ0RqArG8BOX0ALQ,Aspinwall
ZPVhjltJcQ-YnaoV-h-FeA,Dormont
ZqP_j4ZTFSN5dkHYF0Lobw,West View
zrVScOF63r1LuZNbKr5qBg,Hays
Zs-Gk02SPk_CU7NgMAVTJw,Aspinwall
zS-HQc_OSA1igs2hxPvMCA,Homewood
zteZLrmv5yPhsonXoI5hQg,Hays
Ztjkea16OwLh_IBi-g-v1Q,Dormont
Zu8j9U_RiGls0arcWji2FQ,Carrick
zuVd_9tIwTEYGouc8jGrjA,Carrick
ZVWSOxlmz1yJfbZaJwYOug,Carnegie
zXaW8C2qtFHGVTETEcUX9g,Fairywood
zxgElV79Pgxq5vW8hhfnWg,Hays
ZyyE3aQixJwecjkmvl2nIg,Millvale
zyZ5X_MyFurPTbSP_RoF0A,Greentree
zzwhN7x37nyjP0ZM8oiHmw,Sewickley
Z_EAa59DcJy4dI7dDf8jBQ,West View
z__JRL2EbwxzflKrzhe6Gg,Millvale
_2942alwmj2AcLEUpjl-Pw,Fairywood
_4SL_U-lS27l8mH4gU6Qjg,Sewickley
_82041xhXs6-_WWT82BA8Q,Brookline
_90zPZXAohZpRLGOx4ExrQ,West View
_adbswq_0E8MoJ9eoVf6vw,Homewood
_AKdBFzkl7GY-daxUCCbVA,Fairywood
_CaDSAHTx6_7NecybwyzBw,Fairywood
_crm3cMcEe1PX4H1Uap_AQ,Fairywood
_CZUfZp5A2TqP5UeohDFVg,West View
_d69ooWJ_7AXYQRvVNSjmQ,West View
_d7ySCr1d4k-NmDsdNTqgQ,West View
_DZJXD_kxm7Nlb6ljI3cjg,Homewood
_DZSPHwPT2C_N4_h4I5UVg,Overbrook
_ewDPNKX5MsTGl2JebHvMQ,Fairywood
_F1GhbDwQhIwy2dB9DQ2FQ,Ben Avon
_gUZFaRAgaEPyKOqFB4Www,Dormont
_HK-LDAH0HW3q6cqPmqZrQ,Overbrook
_hnBejvrFsa3Xa65CrexCQ,Hays
_I-z8EJ8rpXMmjTuCr5oqQ,Overbrook
_iuNOWWFHtCuQFpBYTjXkg,Sewickley
_JV_2YiaCoJCwuuWaFpZCw,West View
_laY6Ba-VWXCR6xg7LVtuQ,Dormont
_lZGnChRgI1PwKOgS_Rpyw,West View
_OovTBKcSGNp-sekNjoGPA,West View
_pBlH6HOsqZFnwiuq92uUg,West View
_P_Hznxd1vF-agFXTS8KGw,Homewood
_QRw_htRxGPGZbwu-Pg1Cg,West View
_R7cfWpcO11KFn5-JTgZSQ,Dormont
_SMKHYIPOaV5tW1Yz3UBaQ,West View
_Sx9XCDistFkOTq4ZHm09A,Aspinwall
_TarLgdgcg241o8lbKn5-A,Fairywood
_tiKfLS7EVk0hIRzVC6Lrw,Regent Square
_Tn9xzE06-7kDH2CzRg9YA,Sewickley
_tpvRiE69BSU5IAcqcr5sw,Greentree
_V4QETDW9wHaKRR0H-Doqg,Hays
_V6vuFe2p6AciJbR17P8pw,Aspinwall
_VYUU5HPLYasd-xdKLimNA,Dormont
_vzNvnj8ob0hAk2QXEv3Mw,Fairywood
_X8Hh_lBn11s2rhEUyhrUg,Homewood
_XqFJK296_DNlUwNH-YM1g,West View
_z7FSmLzk7C88H8zLnN0Lg,West View
__sXvAzVGUsK6AyzT19v6g,Etna
